CustomerId;SalesThisYear;SalesLastYear;SalesPeriodThisYear;SalesPeriodLastYear;QuantityThisYear;QuantityLastYear;QuantityPeriodThisYear;QuantityPeriodLastYear;LastChanged
2361;5869,96;14395,88;0;0;12;11;0;0;2019-10-27
4244;5858,98;0;643;0;9;0;1;0;2019-06-10
1294;5806,4;0;0;0;8;0;0;0;2017-01-22
3356;5779,36;0;0;0;4;0;0;0;2019-06-11
4023;5745,54;0;1472,34;0;4;0;2;0;2019-06-26
4446;5596;0;-1036;0;9;0;1;0;2019-06-24
2458;5563,92;17349,8;0;0;10;16;0;0;2018-11-28
2620;5545;4776;0;0;22;5;0;0;2019-03-26
2505;5543;5914,26;0;0;5;8;0;0;2019-08-22
2989;5540;1573,6;5540;0;8;4;8;0;2019-07-18
3487;5530,16;75192,19;0;2444;8;79;0;4;2019-08-19
2783;5530;136827,77;0;17200;6;183;0;8;2019-10-10
4360;5310,64;0;0;0;4;0;0;0;2019-10-16
3870;5300,8;18351,23;0;0;5;18;0;0;2019-11-18
3585;5296,48;0;0;0;8;0;0;0;2019-03-15
3318;5256,2;33947,20;0;9083,60;27;71;0;10;2019-06-18
1891;5255,64;6187,2;0;0;6;12;0;0;2019-11-19
3504;5254,2;14524;0;0;6;8;0;0;2019-12-02
2190;5248;0;0;0;8;0;0;0;2019-11-01
1715;5211,5;44120,80;0;1147,16;9;62;0;4;2019-09-27
1076;5204,84;3024;0;0;8;4;0;0;2015-01-19
2085;5183,5;113770,33;0;19382,80;6;178;0;18;2019-01-22
2703;5166,86;12191,40;0;0;9;10;0;0;2019-10-07
1336;5052,4;7493,12;0;0;8;18;0;0;2019-08-30
1720;4996,88;46274,9;0;0;12;150;0;0;2019-04-14
4168;4995,2;0;0;0;8;0;0;0;2019-04-12
1199;4967,84;8335,6;3718;0;8;13;4;0;2009-09-15
1471;4964;0;0;0;4;0;0;0;2019-04-17
2729;4962,38;0;0;0;2;0;0;0;2019-08-21
3731;4960,2;10539,6;0;0;8;24;0;0;2018-10-23
3267;4951,12;4305,84;0;0;8;8;0;0;2019-10-03
3902;4911,76;22067,44;1793,92;0;14;40;4;0;2019-12-18
3138;4902,38;10183,48;2519,44;0;4;12;2;0;2019-07-01
2480;4898,16;17429,66;0;0;6;33;0;0;2018-12-05
1767;4842;57680,08;0;0;12;144;0;0;2019-05-22
2811;4822,6;0;0;0;8;0;0;0;2019-03-05
3463;4820;14116;0;0;28;8;0;0;2019-08-20
3227;4808,0;3776,8;682;0;8;4;2;0;2017-11-23
20;4781,2;11428,76;1781,2;1980,76;8;16;4;4;2018-10-30
808;4780;5779,92;0;0;8;10;0;0;2019-11-26
3756;4779,6;27723,00;0;4368,30;8;25;0;6;2018-07-11
3275;4700;12681,6;0;0;92;54;0;0;2019-10-08
616;4699,4;2054,8;0;0;8;4;0;0;2019-05-02
2700;4699,33;5425,6;4699,33;1614;6;12;6;4;2019-10-23
1702;4604,67;44722,77;0;0;9;80;0;0;2019-10-22
3923;4573,12;25762,68;0;0;4;29;0;0;2019-10-21
4199;4537,8;15075,72;4212,8;0;11;12;6;0;2019-07-03
4044;4534,24;2000;0;0;8;4;0;0;2019-03-18
4299;4529,44;0;0;0;10;0;0;0;2019-11-29
4279;4520,4;0;0;0;6;0;0;0;2019-04-24
1330;4509,2;0;1954;0;8;0;4;0;2019-08-08
4438;4480;0;4480;0;22;0;22;0;2019-11-22
3588;4444,4;0;0;0;13;0;0;0;2019-01-28
1224;4431,06;12017,8;0;1954;9;18;0;4;2016-06-13
4194;4430,04;2602;0;0;32;4;0;0;2019-05-15
3685;4373,2;1660;0;0;4;4;0;0;2019-05-17
1208;4344,44;21610,52;0;0;8;35;0;0;2019-04-26
4058;4338,4;1625,8;2146,4;0;8;4;4;0;
3167;4298;27562,28;2254;0;8;36;4;0;2019-04-24
3964;4291,92;168929,76;0;3139,76;4;233;0;8;2019-08-16
4405;4277,89;0;2468,2;0;4;0;2;0;2019-10-17
1965;4256;0;0;0;8;0;0;0;2019-11-29
2146;4250,2;812;1264;0;5;2;1;0;2019-06-28
3536;4194,4;3505,6;0;0;8;7;0;0;2019-11-01
4457;4127,6;0;4127,6;0;10;0;10;0;2019-08-07
2215;4088,12;19607,16;4088,12;7246,72;8;30;8;13;2019-07-22
1319;4084;8744;0;0;4;4;0;0;2019-09-12
3196;4076;8929;0;0;5;13;0;0;2019-12-11
2574;4039,34;0;0;0;4;0;0;0;2019-11-25
2697;3949,82;0;3949,82;0;6;0;6;0;2019-07-05
1703;3882,32;32871,62;0;4451,06;6;31;0;4;2019-10-22
1629;3864,8;4817,76;0;1134;6;9;0;4;2019-08-05
4105;3854;13514,2;0;6551;4;19;0;6;2019-12-11
4387;3800;0;0;0;4;0;0;0;2019-04-29
3516;3754;0;0;0;12;0;0;0;2019-04-12
1730;3589,66;1811;0;0;6;6;0;0;2019-11-13
2333;3564;0;0;0;4;0;0;0;2019-03-05
3238;3562,4;20990;0;0;8;36;0;0;2019-10-21
3617;3552,4;5765,16;2693,6;0;6;8;4;0;2019-10-07
2746;3538,56;12431,08;0;0;4;12;0;0;2019-11-05
4163;3495;3136,2;0;0;4;6;0;0;2019-10-09
3813;3483,04;29031,42;0;0;4;29;0;0;2019-10-31
2295;3414,4;2497,6;0;0;8;4;0;0;2019-01-24
1700;3409,42;57376,97;0;0;2;40;0;0;2019-11-07
2801;3311,18;6360,98;0;0;2;4;0;0;2019-05-09
3825;3279,9;37338,34;0;0;7;71;0;0;2019-04-05
2963;3266;786,8;0;0;2;2;0;0;2019-07-02
3711;3260;8253,28;0;0;4;13;0;0;2019-11-29
362;3218,40;13621,50;0;0;3;9;0;0;2019-09-04
1548;3195,52;37963,76;0;0;4;48;0;0;2019-05-22
1448;3169,2;18933,84;0;0;6;31;0;0;2018-10-16
2949;3133,6;8352,4;0;0;8;16;0;0;2019-04-25
3887;3124;10652,84;0;0;4;8;0;0;2019-11-06
2685;3106;24936,96;3106;0;4;24;4;0;2019-11-11
2235;3091,81;0;0;0;2;0;0;0;2019-04-04
3391;3089,32;35448,34;0;0;3;40;0;0;2019-08-22
4380;3058;0;0;0;8;0;0;0;2019-04-29
2553;3032,52;45326,68;0;0;4;134;0;0;2019-11-19
3667;3020;0;0;0;33;0;0;0;2019-05-20
4284;3016;0;0;0;6;0;0;0;2019-10-30
3611;3007,2;17754,6;3007,2;6989,2;4;37;4;14;2019-08-15
780;3006;13821,6;0;0;8;22;0;0;2019-01-14
4271;2980;0;0;0;8;0;0;0;2019-12-18
2197;2934;75310,73;0;0;8;129;0;0;2019-12-05
2385;2835;4930,80;0;0;3;8;0;0;2018-11-01
4108;2834,34;1925,19;0;0;2;1;0;0;2019-04-17
3282;2832;3809,6;0;0;8;8;0;0;2019-10-15
3109;2820;79577;0;0;4;41;0;0;2018-11-11
3135;2735,18;0;0;0;7;0;0;0;2019-04-02
1817;2709;0;1327;0;4;0;2;0;2019-11-25
1540;2649,2;5359,2;0;0;6;8;0;0;2019-05-07
1518;2634,4;34628,44;0;2314;5;34;0;4;2019-09-04
2430;2550,4;15473,52;0;0;4;20;0;0;2019-04-15
2156;2549,6;12933,68;0;0;4;16;0;0;2019-10-04
1484;2542,88;13993,71;0;0;12;27;0;0;2019-05-02
889;2514,03;10295,72;0;0;5;17;0;0;2019-08-23
1605;2444,02;51491,68;0;1300;10;108;0;8;2019-11-11
2792;2397,98;52693,28;0;0;2;37;0;0;2019-09-30
4382;2390;0;0;0;8;0;0;0;2019-11-15
760;2378,24;17840,76;0;4415,88;4;29;0;6;2019-05-10
1944;2342,18;13741;0;0;3;11;0;0;2019-08-02
1610;2324;39994,18;0;0;8;57;0;0;2019-10-24
2705;2249,6;5379;2249,6;0;2;9;2;0;2019-09-26
3201;2246,83;22681,94;0;0;1;8;0;0;2019-09-12
682;2245,92;14607,2;0;0;4;26;0;0;2019-08-27
2765;2233,72;3338;0;0;4;8;0;0;2019-12-16
857;2227;1735,5;2227;0;2;3;2;0;2019-07-10
4415;2213,2;0;0;0;4;0;0;0;2019-06-10
2273;2190,03;0;0;0;1;0;0;0;2019-10-30
4326;2149,54;0;1581,74;0;5;0;3;0;2019-06-26
1052;2104;0;2104;0;1;0;1;0;2015-01-19
2763;2080,38;17568,0;0;0;2;28;0;0;2019-06-18
3718;2070;32166,2;0;0;7;35;0;0;
1589;2057,28;8779,66;1186,6;0;2;14;1;0;2017-01-22
1488;2044;0;0;0;4;0;0;0;2019-10-08
4018;2022;0;0;0;2;0;0;0;2019-11-08
3668;2019,67;36534,88;0;4099,08;1;41;0;6;2018-09-20
2827;2014;31625,6;0;0;4;52;0;0;2018-12-06
3678;1970;1970;0;0;2;2;0;0;2019-01-14
2208;1904,16;9638,04;0;0;4;13;0;0;2019-04-12
2979;1871,35;14251,13;0;513,25;1;11;0;1;2018-12-18
2099;1842,8;23729,2;0;0;4;54;0;0;2018-12-21
4392;1764;0;0;0;4;0;0;0;2019-12-11
2044;1735,5;19563;0;1134;3;44;0;4;2019-09-20
1853;1727;8757,38;1727;5903,38;2;12;2;8;2019-07-10
804;1681,2;29302,69;0;0;4;40;0;0;2019-08-14
3671;1654;31827,48;0;12024,6;4;29;0;12;2019-05-15
3969;1654;2434;0;0;4;4;0;0;2019-04-15
455;1640,8;78137,42;1640,8;5363,12;4;145;4;14;2019-07-01
2376;1564;17339,8;0;1384,8;4;28;0;2;2019-09-23
1513;1544,96;11166,7;0;210;2;50;0;22;2019-09-23
3261;1517,92;16286,02;0;2575,3;4;34;0;4;2019-10-28
4374;1490,3;0;0;0;4;0;0;0;2019-10-04
3139;1489,96;0;0;0;4;0;0;0;2019-04-08
1280;1436;22761,38;0;0;2;49;0;0;2017-09-29
4022;1430,6;5867,68;1430,6;0;2;8;2;0;2019-06-30
2960;1382,95;0;0;0;1;0;0;0;2019-07-02
2470;1365,6;14023,17;0;1445;3;17;0;2;2019-08-28
1424;1346;7018;1346;0;37;13;37;0;2019-07-17
4451;1335,78;0;1335,78;0;2;0;2;0;2019-09-23
3972;1314;456555,48;0;134100;2;49;0;1;2019-08-05
1560;1277,6;0;0;0;2;0;0;0;2019-06-24
1520;1244;0;0;0;4;0;0;0;2019-08-20
4282;1177;0;0;0;2;0;0;0;2018-12-10
2548;1170,68;91189,24;0;2311,16;10;152;0;5;2019-08-06
4399;1110;0;0;0;2;0;0;0;2019-05-15
1697;1084;1472,16;0;0;4;3;0;0;2019-04-18
4027;1079,36;2262,0;0;0;2;6;0;0;2019-03-05
1162;1052;20645,40;0;0;2;42;0;0;2019-09-02
1907;1042,23;31729,98;0;488,5;2;54;0;1;2019-04-10
2179;1018,4;1275,35;0;0;2;5;0;0;2019-09-20
3683;1015;17306,74;0;0;1;22;0;0;2019-02-27
4211;1012;2005,84;0;0;2;4;0;0;2019-01-23
1586;977;0;977;0;2;0;2;0;2019-07-04
2851;966,2;6467,54;0;0;2;12;0;0;2019-01-14
4406;949;0;0;0;13;0;0;0;2019-11-05
3664;922;11177,8;922;-2801;2;20;2;8;2019-07-15
3464;916;4035,6;0;2468,4;2;8;0;4;2019-05-22
3586;908,64;3549,6;0;0;1;8;0;0;2019-03-12
2491;896,96;12842,48;0;0;2;24;0;0;2015-06-16
2817;853,6;55958,54;0;0;2;73;0;0;2019-09-30
2497;830;203086,02;0;16735,86;2;243;0;20;2019-03-04
4304;827;0;0;0;2;0;0;0;2019-04-24
2448;807;4456;0;0;2;4;0;0;2019-06-27
439;750;0;0;0;6;0;0;0;2019-03-18
557;741;209388,42;0;0;1;191;0;0;2019-12-12
4443;734;0;0;0;1;0;0;0;
3361;707;8307,6;0;1165,6;2;22;0;4;2018-10-11
2340;690,8;10451,04;0;542,84;2;31;0;2;2019-08-14
4310;644;0;0;0;2;0;0;0;2019-01-29
4394;622;0;0;0;2;0;0;0;2019-12-18
2640;618,5;0;0;0;2;0;0;0;2019-05-28
93;570;0;570;0;3;0;3;0;2019-07-01
4301;545,2;0;0;0;1;0;0;0;
2348;500;9050,8;0;0;4;35;0;0;2018-10-03
2741;436;8928,36;0;-317,04;3;8;0;1;2019-02-18
1813;369,44;5413,2;369,44;0;1;6;1;0;2019-07-01
1275;354;4038,6;0;0;1;5;0;0;2017-01-22
819;300;0;0;0;20;0;0;0;2019-01-16
3335;245;0;0;0;1;0;0;0;2019-02-26
708;84;40573,38;84;8227,48;4;62;4;8;2019-07-01
3930;80;230016,67;0;0;4;333;0;0;2018-06-20
3833;80;0;0;0;4;0;0;0;2019-06-04
1318;0;1252659,02;0;75212,2;0;2470;0;164;2019-01-07
1452;0;0;0;0;0;-16;0;0;2018-01-11
1533;0;-27,92;0;0;0;3;0;0;2019-07-05
1666;0;27058,01;0;0;0;59;0;0;2018-06-08
1809;0;58740,01;0;6796;0;26;0;4;2019-01-14
1938;0;2470235,73;0;70220,65;0;3488;0;69;2018-08-24
2045;0;2740;0;0;0;5;0;0;2018-01-02
2078;0;-4885,21;0;0;0;3;0;0;2017-02-28
2302;0;40595,34;0;0;0;89;0;0;2018-01-12
2311;0;34196,08;0;0;0;58;0;0;2018-04-05
3243;0;476114,98;0;23718,22;0;929;0;68;2019-01-14
3562;0;140816,60;0;1908,24;0;211;0;2;2018-10-29
3778;0;41413,24;0;0;0;63;0;0;2019-01-28
3867;0;-3394;0;0;0;-3;0;0;2017-07-12
3897;0;-2397,68;0;0;0;62;0;0;2018-03-09
3898;0;-8748,92;0;0;0;-15;0;0;2017-11-21
3905;0;19548;0;0;0;37;0;0;2018-05-15
3831;0;35581,24;0;0;0;29;0;0;2018-06-29
3264;0;3839,26;0;0;0;4;0;0;2019-10-29
3618;0;51612,24;0;1570,78;0;64;0;2;2018-11-09
2111;0;48371,94;0;6362,94;0;46;0;4;2019-11-21
1976;0;43304,44;0;5215;0;105;0;10;2019-01-23
3106;0;157350,66;0;8837,4;0;270;0;20;2019-11-22
1640;0;45733,12;0;0;0;128;0;0;2018-11-16
3912;0;71277,80;0;0;0;139;0;0;2019-08-25
2610;0;21259,40;0;0;0;43;0;0;2019-11-25
4032;0;10374;0;0;0;39;0;0;2018-03-06
3474;0;161264,84;0;7042,64;0;293;0;8;2019-01-31
2720;0;4826,04;0;0;0;4;0;0;2019-12-12
2517;0;336527,80;0;26632,78;0;479;0;46;2019-11-27
3899;0;147115,26;0;9221;0;321;0;21;2018-12-03
2449;0;58266,04;0;0;0;54;0;0;2019-08-08
2839;0;7224,58;0;0;0;8;0;0;2018-05-22
3628;0;8664,44;0;0;0;18;0;0;2018-01-22
2982;0;362,86;0;0;0;1;0;0;2018-04-09
422;0;16115,20;0;0;0;42;0;0;2019-03-11
1309;0;28510,58;0;6903,40;0;32;0;8;2019-08-08
3736;0;22933,0;0;0;0;13;0;0;2019-08-27
2564;0;36496,76;0;0;0;66;0;0;2019-10-18
2887;0;9149,0;0;5550;0;19;0;10;2018-10-16
4025;0;3456;0;0;0;4;0;0;
3203;0;4164;0;0;0;8;0;0;2019-03-22
3063;0;1185;0;0;0;3;0;0;2019-01-14
2619;0;380803,6;0;0;0;164;0;0;2019-09-17
3770;0;1186,8;0;0;0;8;0;0;2018-01-24
1686;0;6364;0;0;0;7;0;0;2019-11-05
2131;0;115445,25;0;0;0;268;0;0;2019-08-08
3818;0;13018;0;0;0;30;0;0;2019-10-31
3936;0;187036,41;0;0;0;318;0;0;2019-11-07
3938;0;15860,95;0;0;0;29;0;0;2018-10-29
4036;0;71360;0;0;0;32;0;0;2019-01-25
3413;0;11134,68;0;1725,92;0;15;0;4;2018-07-23
3486;0;58394,88;0;15389,32;0;57;0;18;2019-08-29
2101;0;14372,38;0;8180,46;0;15;0;6;2018-06-19
3316;0;830;0;0;0;2;0;0;2019-02-07
3312;0;23041,94;0;0;0;41;0;0;2019-09-24
2597;0;551,5;0;0;0;1;0;0;2017-10-23
2081;0;20534,16;0;9682,16;0;22;0;12;2018-07-12
3959;0;674,72;0;0;0;2;0;0;2017-10-05
2231;0;12226,08;0;5848,08;0;16;0;8;2018-07-09
2943;0;7012;0;0;0;4;0;0;2019-11-21
2040;0;21516,4;0;0;0;10;0;0;2018-01-31
2689;0;57620,38;0;0;0;111;0;0;2019-01-28
2238;0;56807,50;0;0;0;96;0;0;2018-04-19
3342;0;92638,88;0;0;0;173;0;0;2019-01-14
2872;0;4709,75;0;0;0;13;0;0;2017-01-22
799;0;8098;0;0;0;11;0;0;2019-10-01
3068;0;37261,54;0;0;0;29;0;0;2019-09-11
2274;0;7019,30;0;2074,42;0;5;0;1;2018-02-06
2722;0;48091,56;0;5301,2;0;24;0;2;2018-12-07
3388;0;11250;0;0;0;5;0;0;2018-02-21
1719;0;61296;0;0;0;8;0;0;2018-10-18
1450;0;20000;0;0;0;5;0;0;2018-04-20
1979;0;6253,72;0;0;0;20;0;0;2018-03-18
3173;0;48066,26;0;20037,21;0;69;0;23;2018-08-02
3623;0;22561,76;0;0;0;42;0;0;2018-11-21
3988;0;1425;0;0;0;1;0;0;2018-03-21
2895;0;9156,4;0;0;0;8;0;0;2018-03-14
3971;0;31330,54;0;0;0;32;0;0;2019-08-30
2646;0;8012,16;0;0;0;10;0;0;2018-11-16
4053;0;191359,30;0;22089,78;0;328;0;39;2018-10-31
838;0;8091;0;0;0;13;0;0;2018-11-12
3997;0;8920,70;0;0;0;10;0;0;2017-11-10
3134;0;7700,88;0;0;0;10;0;0;2018-03-01
882;0;7028;0;0;0;9;0;0;2018-11-13
1345;0;10901,38;0;0;0;6;0;0;2017-08-24
2329;0;18744,64;0;0;0;26;0;0;2019-11-13
3104;0;16899,56;0;0;0;25;0;0;2019-01-14
3133;0;45302,76;0;0;0;35;0;0;2019-08-29
3373;0;47564,43;0;0;0;33;0;0;2019-08-05
3986;0;79734,68;0;1917,64;0;117;0;2;2018-09-27
880;0;76868,85;0;1222;0;116;0;2;2019-09-02
3682;0;27941,56;0;0;0;21;0;0;2018-05-08
4070;0;37731,06;0;4217,46;0;26;0;3;2019-08-06
1223;0;28362,92;0;0;0;58;0;0;2018-04-10
1830;0;10172,06;0;0;0;14;0;0;2017-12-18
732;0;3365,8;0;0;0;8;0;0;2018-03-05
3321;0;86989,92;0;0;0;112;0;0;2018-10-10
3407;0;239354;0;0;0;66;0;0;2018-03-05
4062;0;42609,46;0;10740,96;0;13;0;3;2018-07-09
4071;0;51525,0;0;10709,5;0;20;0;6;2019-09-03
1203;0;7932,4;0;0;0;16;0;0;2019-11-22
1478;0;0;0;0;0;4;0;0;2018-03-27
827;0;17790,22;0;0;0;260;0;0;2018-04-16
2788;0;17610,3;0;0;0;67;0;0;2018-06-04
3112;0;3880;0;0;0;18;0;0;2018-10-29
3125;0;6032,96;0;0;0;19;0;0;2018-10-31
3566;0;20605,76;0;0;0;35;0;0;2018-03-27
1724;0;39099,30;0;0;0;90;0;0;2018-06-11
1905;0;9857,72;0;0;0;16;0;0;2019-01-14
3799;0;3646;0;0;0;4;0;0;2018-04-19
3834;0;43461,76;0;0;0;36;0;0;2019-10-18
4090;0;10105;0;0;0;13;0;0;2018-10-24
3835;0;8920,24;0;0;0;6;0;0;2018-04-09
2558;0;25590,16;0;0;0;59;0;0;2018-04-19
832;0;5290,2;0;0;0;6;0;0;2019-09-17
4085;0;3664;0;0;0;5;0;0;
2228;0;20925,44;0;0;0;36;0;0;2018-10-20
2380;0;23824,86;0;5123,68;0;44;0;8;2018-07-03
2850;0;12539,88;0;0;0;21;0;0;2019-09-11
3121;0;31339,54;0;0;0;62;0;0;2018-11-05
3322;0;14879,04;0;0;0;31;0;0;2019-11-13
3895;0;1622;0;0;0;2;0;0;2017-07-01
3980;0;1456,64;0;0;0;2;0;0;2019-10-07
4073;0;6613,1;0;0;0;10;0;0;2019-02-01
806;0;26407,78;0;0;0;36;0;0;2019-01-28
858;0;5590,52;0;0;0;4;0;0;2019-08-01
2000;0;2456;0;0;0;4;0;0;2019-09-13
3508;0;3058,6;0;0;0;6;0;0;2018-04-30
4076;0;12793,96;0;0;0;20;0;0;2019-12-09
1527;0;6310,24;0;0;0;14;0;0;2017-03-28
3786;0;5523,4;0;0;0;12;0;0;2018-11-27
3827;0;10934,66;0;0;0;20;0;0;2018-08-28
4066;0;5197,5;0;0;0;6;0;0;
3982;0;8114,6;0;1580,2;0;16;0;4;2018-07-05
2519;0;22146,02;0;0;0;52;0;0;2018-10-24
3174;0;10256,8;0;2164;0;17;0;4;2017-10-05
3621;0;5409,12;0;0;0;8;0;0;2017-12-25
3783;0;5977,6;0;0;0;52;0;0;2018-04-07
3852;0;3758,9;0;0;0;11;0;0;2019-04-29
3757;0;13854,9;0;0;0;18;0;0;2019-08-12
1486;0;5688,4;0;0;0;16;0;0;2019-01-14
3131;0;4830,12;0;0;0;12;0;0;2019-08-02
1217;0;2220;0;0;0;4;0;0;2017-10-23
3837;0;1820;0;0;0;4;0;0;2018-05-30
2222;0;4267,2;0;0;0;8;0;0;2017-10-16
3866;0;3784;0;0;0;4;0;0;2019-12-02
3369;0;11602,04;0;0;0;19;0;0;2018-10-16
4100;0;7977,6;0;0;0;33;0;0;2018-05-04
4109;0;4200;0;0;0;3;0;0;2018-07-04
2732;0;7252,08;0;3267,28;0;4;0;2;2019-07-02
3291;0;1290,26;0;0;0;1;0;0;2018-05-07
3044;0;4589,41;0;0;0;3;0;0;2019-11-01
3847;0;19814;0;0;0;35;0;0;2018-11-09
2822;0;4414,46;0;0;0;12;0;0;2018-10-31
1270;0;4882;0;0;0;6;0;0;2018-10-08
4074;0;19208,88;0;466;0;39;0;1;2018-06-18
3842;0;1726;0;0;0;1;0;0;2019-07-30
2134;0;1890;0;0;0;6;0;0;2019-12-16
4095;0;11548;0;0;0;8;0;0;2019-10-24
2565;0;3175,2;0;0;0;8;0;0;2018-10-16
3538;0;6442,4;0;0;0;16;0;0;2019-09-26
3693;0;2763,2;0;0;0;5;0;0;2018-08-13
4111;0;27858,04;0;0;0;42;0;0;2019-10-14
3694;0;782;0;0;0;2;0;0;2017-11-12
3884;0;16423,2;0;0;0;41;0;0;2018-11-12
3975;0;10513,16;0;0;0;25;0;0;2018-10-15
2784;0;1900;0;0;0;4;0;0;2018-05-04
3779;0;19291;0;0;0;4;0;0;2018-05-21
1649;0;819060;0;0;0;97;0;0;2014-10-07
4112;0;73801;0;28940;0;144;0;58;2018-08-20
2649;0;11380;0;0;0;12;0;0;2018-11-26
27;0;11160;0;0;0;10;0;0;2019-12-18
2253;0;1111,56;0;0;0;1;0;0;2018-06-19
3563;0;29446,20;0;1712;0;40;0;2;2018-11-05
4134;0;16896;0;0;0;32;0;0;2018-08-17
1327;0;11862;0;0;0;12;0;0;2015-04-13
4125;0;82000,00;0;16115,08;0;75;0;16;2019-06-19
1163;0;3458,8;0;1424,8;0;6;0;4;2018-06-12
4033;0;4008,04;0;0;0;4;0;0;2018-06-04
1635;0;8184,2;0;0;0;4;0;0;2019-11-22
2032;0;6660;0;0;0;12;0;0;2018-06-20
1079;0;12203,08;0;12203,08;0;12;0;12;2018-07-23
2951;0;4443,5;0;4443,5;0;2;0;2;2018-07-04
3062;0;1351,75;0;1351,75;0;1;0;1;2019-10-21
3792;0;4789;0;4789;0;4;0;4;2019-12-17
1846;0;16668,36;0;8953,36;0;66;0;17;2019-12-11
2778;0;24425,36;0;641,5;0;45;0;1;2018-11-02
3507;0;28403,12;0;4656;0;45;0;8;2018-10-31
2343;0;6099;0;6099;0;6;0;6;2019-01-14
2252;0;1468,36;0;225;0;25;0;21;2018-12-14
1363;0;257935,4;0;0;0;982;0;0;2009-10-14
4157;0;18000;0;0;0;1;0;0;
4169;0;22000;0;0;0;1;0;0;2019-01-14
3753;0;44678,95;0;0;0;26;0;0;2018-11-20
3352;0;7591,24;0;0;0;5;0;0;2018-08-01
1834;0;4164;0;0;0;4;0;0;2019-09-26
2415;0;7372,29;0;0;0;5;0;0;2019-01-15
3829;0;2164;0;0;0;4;0;0;2018-10-26
1456;0;10021,1;0;0;0;20;0;0;2018-08-28
4126;0;2133,6;0;0;0;4;0;0;2019-09-19
1971;0;2044;0;0;0;4;0;0;2019-06-11
4154;0;31069,72;0;0;0;88;0;0;2018-11-30
1412;0;2571,4;0;0;0;8;0;0;2015-11-26
2926;0;8049,6;0;0;0;29;0;0;2019-10-10
3385;0;7199,4;0;0;0;12;0;0;2018-08-28
2122;0;5551;0;0;0;4;0;0;2018-08-29
2870;0;2505,5;0;0;0;2;0;0;2018-08-31
3075;0;472617,4;0;0;0;160;0;0;2019-10-24
3791;0;6047,88;0;0;0;4;0;0;2018-09-11
2971;0;1309,38;0;0;0;3;0;0;2019-07-02
3541;0;1226,24;0;0;0;1;0;0;2018-09-18
4139;0;22283,60;0;0;0;20;0;0;2019-10-25
3596;0;6125;0;0;0;4;0;0;2019-08-29
2189;0;3286;0;0;0;4;0;0;2018-09-20
2306;0;3944;0;0;0;2;0;0;2019-07-05
823;0;2396;0;0;0;5;0;0;2018-10-22
1987;0;8713,04;0;0;0;13;0;0;2018-10-31
3947;0;15407,08;0;0;0;35;0;0;2018-10-22
3979;0;8290,16;0;0;0;8;0;0;2018-10-15
4216;0;15000;0;0;0;5;0;0;
4223;0;42000;0;0;0;2;0;0;2018-11-14
4220;0;6595,14;0;0;0;10;0;0;2019-10-04
2580;0;3127,44;0;0;0;4;0;0;2018-10-15
2637;0;8187,12;0;0;0;4;0;0;2019-10-03
3691;0;3670,32;0;0;0;4;0;0;2019-01-14
3789;0;20511,88;0;0;0;32;0;0;2018-10-17
2474;0;1266,58;0;0;0;1;0;0;2018-11-15
2699;0;511;0;0;0;1;0;0;2019-01-14
1664;0;47312;0;0;0;32;0;0;2017-01-22
2764;0;5498,6;0;0;0;8;0;0;2014-02-10
3524;0;7298,16;0;0;0;12;0;0;2019-01-14
1153;0;2242;0;0;0;4;0;0;2018-10-02
3448;0;3392;0;0;0;4;0;0;2018-10-17
3903;0;2464;0;0;0;4;0;0;2017-08-08
2017;0;0;0;0;0;4;0;0;2017-05-24
3880;0;5256,16;0;0;0;4;0;0;2019-11-14
1896;0;8720;0;0;0;8;0;0;2018-11-26
867;0;27996;0;0;0;4;0;0;2018-09-28
4196;0;2632;0;0;0;2;0;0;2019-12-10
1572;0;14624,48;0;0;0;8;0;0;2018-10-26
4240;0;84;0;0;0;4;0;0;2018-10-30
4198;0;90;0;0;0;10;0;0;2018-10-23
4259;0;8527;0;0;0;31;0;0;2019-03-08
2210;0;1620;0;0;0;4;0;0;2018-10-31
4269;0;12683,42;0;0;0;20;0;0;2019-10-09
4270;0;7040;0;0;0;2;0;0;2018-11-26
2161;0;6866;0;0;0;4;0;0;2019-10-21
2602;0;911;0;0;0;1;0;0;2019-01-09
3078;0;12701,64;0;0;0;10;0;0;2018-11-16
3570;0;3062,2;0;0;0;4;0;0;2018-11-16
4246;0;7388,56;0;0;0;16;0;0;2019-10-11
3350;0;3027,92;0;0;0;2;0;0;2018-12-07
4262;0;2487,2;0;0;0;4;0;0;2018-11-15
2318;0;4726;0;0;0;4;0;0;2018-11-29
3260;0;4257,12;0;0;0;13;0;0;2018-11-29
3419;0;168;0;0;0;1;0;0;2019-01-15
4285;0;7254,48;0;0;0;12;0;0;2019-08-12
4276;0;12045,84;0;0;0;32;0;0;2019-10-16
1565;0;5151,2;0;0;0;8;0;0;2018-12-20
1587;0;4156,16;0;0;0;8;0;0;2018-12-06
4286;0;22000;0;0;0;1;0;0;2019-01-14
1788;-62,02;3165,24;0;0;3;8;0;0;2019-07-03
2825;-105,23;5389,44;0;0;3;8;0;0;2019-01-21
3462;-106,86;6611,22;0;-23,9;3;14;0;3;2019-10-23
4183;-683,68;28102,4;0;0;3;26;0;0;2019-11-21
1781;-779,67;101732,93;0;7875,60;3;163;0;15;2019-07-17
3732;-1106;6682;0;0;4;6;0;0;2019-08-29
